symbol	file	line	consumer_type	text
selected_moves	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	126498	unknown_or_support	"selected_moves_changed": false,
selected_moves	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	127264	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	127300	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	127352	unknown_or_support	"selected_moves_changed": false,
selected_moves	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	127739	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	127774	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	127825	unknown_or_support	"selected_moves_changed": false,
selected_moves	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	128591	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	128627	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	128679	unknown_or_support	"selected_moves_changed": false,
selected_moves	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	129076	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	129111	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	129162	unknown_or_support	"selected_moves_changed": false,
selected_moves	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	129546	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	129581	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	129632	unknown_or_support	"selected_moves_changed": false,
move_type	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	129726	unknown_or_support	"move_type": "rebalance",
selected_moves	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	129774	unknown_or_support	"selected_moves": [],
operation_id	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	129786	unknown_or_support	"operation_id": "runtime_autoswitch_ce74cf2e1f8829e1569f9858",
selected_move_hash	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	129790	unknown_or_support	"selected_move_hash": "4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945",
selected_move_count	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	129791	unknown_or_support	"selected_move_count": 0,
restore_barrier	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	129794	unknown_or_support	"terminal_reason": "dry_run_restore_barrier_clearance_generation_expired",
restore_barrier	ATOMIC1_CLOSE_EVIDENCE/phase6_ba2_plan_remote.json	129795	unknown_or_support	"restore_barrier_status": "restore_barrier_clearance_generation_expired",
authority_budget	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	57	unknown_or_support	"authority_budget": {
operation_id	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	74	unknown_or_support	"operation_id": "runtime_autoswitch_b5063a475a06312ff23c90a7",
selected_move_hash	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	75	unknown_or_support	"selected_move_hash": "fcbbb6b0bb355003c3cf794875a78d68ce4a52d05c0c1ecfa94c761b7ef35438",
operation_id	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	95	unknown_or_support	"operation_ids": [
candidate_moves_total	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	142	unknown_or_support	"candidate_moves_total": 0,
selected_moves	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	144	unknown_or_support	"selected_moves": 0,
dynamic_blast_radius	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	192	unknown_or_support	"dynamic_blast_radius_ladder": [
proposal	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	379	unknown_or_support	"/api/proposals": "viewer",
authority_budget	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	7201	unknown_or_support	"authority_budget": {
operation_id	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	7218	unknown_or_support	"operation_id": "runtime_autoswitch_b5063a475a06312ff23c90a7",
selected_move_hash	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	7219	unknown_or_support	"selected_move_hash": "fcbbb6b0bb355003c3cf794875a78d68ce4a52d05c0c1ecfa94c761b7ef35438",
operation_id	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	7239	unknown_or_support	"operation_ids": [
candidate_moves_total	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	7286	unknown_or_support	"candidate_moves_total": 0,
selected_moves	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	7288	unknown_or_support	"selected_moves": 0,
dynamic_blast_radius	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	7336	unknown_or_support	"dynamic_blast_radius_ladder": [
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	11457	unknown_or_support	"current_egress": "awg3",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	11468	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	11544	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	11555	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	11631	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	11642	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	11718	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	11729	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	11805	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	11816	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	11892	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	11903	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	11979	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	11988	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	12062	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	12073	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	12149	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	12160	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	12236	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	12247	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	12323	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	12334	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	12410	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	12421	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	12497	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	12508	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	12584	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	12595	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	12671	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	12682	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	12758	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	12769	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	12845	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	12856	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	12932	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	12943	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13019	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13030	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13106	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13117	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13193	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13204	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13280	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13291	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13367	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13378	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13454	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13465	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13541	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13552	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13628	unknown_or_support	"current_egress": "vless",
recommended_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13639	unknown_or_support	"recommended_egress": "awg0",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13725	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13740	unknown_or_support	"current_egress": "awg2",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13756	unknown_or_support	"current_egress": "awg2",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13769	unknown_or_support	"current_egress": "awg2",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13782	unknown_or_support	"current_egress": "awg2",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13796	unknown_or_support	"current_egress": "awg2",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13810	unknown_or_support	"current_egress": "awg2",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13824	unknown_or_support	"current_egress": "awg2",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13838	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13852	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13866	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13880	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13894	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13908	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13922	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13936	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13950	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13964	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13978	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	13992	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14006	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14020	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14034	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14048	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14062	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14080	unknown_or_support	"current_egress": "1",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14101	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14117	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14136	unknown_or_support	"current_egress": "1",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14155	unknown_or_support	"current_egress": "1",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14178	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14382	unknown_or_support	"current_egress": "awg3",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14395	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14408	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14421	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14434	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14447	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14460	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14473	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14486	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14499	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14512	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14525	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14538	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14551	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14564	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14577	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14590	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14603	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14616	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14629	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14642	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14655	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14668	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14681	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14694	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	14707	unknown_or_support	"current_egress": "vless",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	34571	unknown_or_support	"current_egress": "awg2",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	34578	unknown_or_support	"current_egress": "awg2",
current_egress	ATOMIC1_CLOSE_EVIDENCE/phase6_policy_update_response.json	34585	unknown_or_support	"current_egress": "awg2",
